,Caption,Comments,Likes,URL,Object_Num,Label_0,Label_1,Label_2,Engagement,lat,lon,Short Name,Country,tagged_users
618,"@tristaneaton wall in Miami, Florida, USA 🇺🇸(2018)
•
#tristaneaton #urbanart #streetart #painting #streetartofficial #contemporaryart #miami #florida",17.0,3536.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45472072_525912424574282_8103307315530170368_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=NdSH4lal2tQAX-UkmrA&ccb=7-4&oh=041396781a626ecc53ebe810545982d6&oe=608B6CF5&_nc_sid=30a2ef&ig_cache_key=MTkzMDA1MTkwNDM5NDk4MjMyNw%3D%3D.2-ccb7-4,1.0,Cloud, Sky, Blue,60112.0,25.801270600000002,-80.19932469999998,Wynwood Walls,United States,@violant_
619,"@kobrastreetart wall in Miami, Florida, USA 🇺🇸(2018)
•
#kobrastreetart #urbanart #streetart #painting #streetartofficial #contemporaryart #miami #florida",7.0,2696.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46122924_255081185159948_3304503457645330432_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Ftk1_FQEJ8QAX8qGSvS&ccb=7-4&oh=49c7d1d91ce69e0ce09bf463289d0afd&oe=608C23B3&_nc_sid=30a2ef&ig_cache_key=MTkyOTcwNzM4OTc2NzM3OTExMw%3D%3D.2-ccb7-4,1.0,Plant, Art, Painting,18872.0,25.770674133016914,-80.18473292377381,Miami,United States,@sonnysundancer
620,"@martinwhatson wall in Miami, Florida, USA 🇺🇸(2018)
•
#martinwhatson #urbanart #streetart #painting #streetartofficial #contemporaryart #miami #florida",107.0,15050.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/47122305_1221752377965186_5203724393775104000_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=pmO9ZQlLhqwAX_Lngvy&ccb=7-4&oh=fc3f7b7681ca647d9b010716f8260435&oe=608C1CE2&_nc_sid=30a2ef&ig_cache_key=MTkyODIzMDc1NjY5OTAyNzA3Mg%3D%3D.2-ccb7-4,4.0,Door, Paint, Window,1610350.0,25.765438842745272,-80.19785835852105,Miami,United States,@jr
621,"@mydogsighs wall in Miami, Florida, USA 🇺🇸(2018)
•
#mydogsighs #urbanart #streetart #painting #streetartofficial #contemporaryart #miami #florida",57.0,6993.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46990114_349662898923497_1461243982582382592_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=3tlIqxdeCt0AX-GvNir&ccb=7-4&oh=fe8c55d32ea2c11d1f7ab6f6ee1f8f90&oe=608B9A03&_nc_sid=30a2ef&ig_cache_key=MTkyNzg4MzI0MzU2MzM0Njc5NA%3D%3D.2-ccb7-4,1.0,Eyelash, Paint, Iris,398601.0,25.764775964768294,-80.18278422932062,Miami,United States,@caiozzama
622,"@daleast & @faith47 wall in Thessaloniki, Greece 🇬🇷(2011)
•
#daleast #faith47 #urbanart #streetart #painting #streetartofficial #contemporaryart #thessaloniki #greece",22.0,3315.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46113942_323044461621640_6958543959568154624_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=SVuiG2AGd0QAX9-aEhO&ccb=7-4&oh=ddd7cfc41aec5c3b74654adf14e7d7c6&oe=608C6D7B&_nc_sid=30a2ef&ig_cache_key=MTkyNzA0NTY5ODE3MjU5ODM4NQ%3D%3D.2-ccb7-4,5.0,Sky, Cloud, Building,72930.0,40.6400629,22.9444191,Thessaloniki,Greece,@cranioartes
623,"@boamistura wall in Málaga, Spain 🇪🇸(2018)
•
#boamistura #urbanart #streetart #painting #streetartofficial #contemporaryart #malaga #spain",21.0,2888.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46403158_616602898757048_6750116880389767168_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=INjTlRpsHDUAX-XmDcI&ccb=7-4&oh=d6af6e9614486f46a36052f850448f26&oe=608A07BB&_nc_sid=86f79a,1.0,Building, World, Leaf,60648.0,36.7211784,-4.4217198999999985,Málaga,Spain,@tristaneaton
624,"@a_r_d_i_f wall in Düsseldorf, Germany 🇩🇪(2018)
•
#ardif #urbanart #streetart #painting #streetartofficial #contemporaryart #dusseldorf #germany",28.0,4682.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45406724_2078826672366897_5285126316230705152_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lJ2lV1d7fEIAX9yxAvi&ccb=7-4&oh=5cda0e3b8f8480e0717e916c0d9c0ac7&oe=608A7422&_nc_sid=30a2ef&ig_cache_key=MTkyNjQyMjU4Mjg5OTcyNzY3OA%3D%3D.2-ccb7-4,0.0,Bird, Beak, Gesture,131096.0,51.22119965459117,6.817576434030848,39,Germany,@kobrastreetart
625,"@b.o.z.k.o wall in Brussels, Belgium 🇧🇪(2018)
•
#bozko #urbanart #streetart #painting #streetartofficial #contemporaryart #brussels #belgium",8.0,2596.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46322178_585110418609920_8842363855939043328_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=IiYPOtlYa5oAX9KV98L&ccb=7-4&oh=a669f4dc6565bc65001450a3a773c73c&oe=608A2680&_nc_sid=30a2ef&ig_cache_key=MTkyNjA5NTQ3MDc0OTc0NDc0MA%3D%3D.2-ccb7-4,3.0,Building, Sky, Daytime,20768.0,50.8471641,4.341289499999999,34,Belgium,@martinwhatson
626,"@ernestzacharevic wall in Dubai, United Arab Emirates 🇦🇪
•
#ernestzacharevic #urbanart #streetart #painting #streetartofficial #contemporaryart #dubai #uae",16.0,3184.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45378714_189034298711829_1862631259331624960_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=s-WjzRYD7s4AX9_UMC4&ccb=7-4&oh=52a0e50483f03b28a4fd3d30e7d5c9e6&oe=608B9B5D&_nc_sid=30a2ef&ig_cache_key=MTkyNTYxNTc4ODExNTgxMDQ1Mw%3D%3D.2-ccb7-4,9.0,Sky, Cloud, Building,50944.0,25.195181616282746,55.272715181698224,Dubai,United Arab Emirates,@mydogsighs
627,"@jodibona wall in Loures, Portugal 🇵🇹
•
#jodibona #urbanart #streetart #painting #streetartofficial #contemporaryart #loures #portugal",21.0,3655.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45841440_205560347064475_2204529884661809152_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=5MOtiT_JSOEAX--aeoD&ccb=7-4&oh=8d877740e51da77d2a7c8fa7e2cc7efa&oe=608B0DF0&_nc_sid=30a2ef&ig_cache_key=MTkyNTM3ODI0MzU0MDk1NDI4MA%3D%3D.2-ccb7-4,3.0,Daytime, Building, Window,76755.0,38.834709446424775,-9.172187606928963,Loures,Portugal,@faith47
628,"@gerada_art wall in Madrid, Spain (2006)
•
#gerada #urbanart #streetart #painting #streetartofficial #contemporaryart #madrid #spain",6.0,2410.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45363661_344866482964730_5359665980458926080_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=czz6gJv4YqsAX8A8Q8h&ccb=7-4&oh=24b969a1a0ebb929917c7d41aec3d471&oe=608A7AF3&_nc_sid=30a2ef&ig_cache_key=MTkyNDg5NzM3OTg2NjYxOTA4Mw%3D%3D.2-ccb7-4,2.0,Chin, Daytime, Property,14460.0,40.42036070557115,-3.7133328089022895,Madrid,Spain,@boamistura
629,"@vhils wall in Miami, Florida, USA 🇺🇸(2018)
•
#vhils #urbanart #streetart #painting #streetartofficial #contemporaryart #miami #florida",8.0,2051.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46645060_371105616973964_7855722564247617536_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=81Il2ftFJksAX-rZryR&ccb=7-4&oh=caf5056982641c0373b575a9a0ab5ee0&oe=608AC831&_nc_sid=30a2ef&ig_cache_key=MTkyNDYyMjM1OTU0NjA2MjM5Mg%3D%3D.2-ccb7-4,1.0,Cloud, Sky, Building,16408.0,25.770180368283675,-80.18705405368274,Miami,United States,@a_r_d_i_f
630,"@satone_satone_satone wall in Fortaleza, Brasil 🇧🇷(2018)
•
#satonesatone #urbanart #streetart #painting #streetartofficial #contemporaryart #fortaleza #brasil",10.0,1366.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/43817609_1174361632726275_8582730488735596544_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=qeohl-yxdNwAX-K_yFA&ccb=7-4&oh=5d6ff4c79301ad1cfefa98f5ee6c09ec&oe=608C2963&_nc_sid=30a2ef&ig_cache_key=MTkyNDE1NDg4Njg1MDA0MTcwOQ%3D%3D.2-ccb7-4,1.0,Sky, Cloud, Plant,13660.0,-3.7327144,-38.5269981,Fortaleza,Brazil,@b.o.z.k.o
631,"@nevercrew wall in Lugano, Switzerland 🇨🇭(2018)
•
#nevercrew #urbanart #streetart #painting #streetartofficial #contemporaryart #lugano #ch",4.0,1781.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44850370_195664834705581_3381122573239582720_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=L0VdwW0K3m0AX_rU-TI&ccb=7-4&oh=a794c10e90bce9a07b2d0936fe4c4eed&oe=608B8A1D&_nc_sid=86f79a,2.0,Daytime, Blue, Building,7124.0,46.0077177477261,8.95226468834501,Lugano,Switzerland,@ernestzacharevic
632,"@seth_globepainter wall in Paris, France 🇫🇷(2018)
•
#sethglobepainter #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",45.0,6072.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46182554_271417573721464_3572063496231190528_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=U2BCuW9AFKoAX_ryPat&ccb=7-4&oh=cc35ef0f39b6fd3ae46c4630f390e06e&oe=608C35F8&_nc_sid=30a2ef&ig_cache_key=MTkyMzYxOTQ3OTY3NDQ4NjQ0MA%3D%3D.2-ccb7-4,3.0,Art, Graffiti, Gesture,273240.0,48.8502614895264,2.3537592545999573,Paris,France,@jodibona
633,"@nychos wall in Miami, Florida, USA 🇺🇸(2018)
•
#nychos #urbanart #streetart #painting #streetartofficial #contemporaryart #miami #florida #usa",26.0,3660.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46717645_293821647907405_8824973065206104064_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=z5IPFiWgsgUAX-TA2lL&ccb=7-4&oh=f812887ab590e05807ca0e4cef568c02&oe=608A2331&_nc_sid=30a2ef&ig_cache_key=MTkyMzQ2NjY5MTc4MzExMDY4NA%3D%3D.2-ccb7-4,2.0,Art paint, Paint, Art,95160.0,25.757532693461016,-80.1987569164145,Miami,United States,@gerada_art
634,"@the_hula wall in Rhône Glacier, Switzerland 🇨🇭(2018)
•
#thehula #urbanart #streetart #painting #streetartofficial #contemporaryart #rhoneglacier #switzerland",13.0,2276.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45513054_196651841217540_9089128105259302912_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=3ISPSkoiODMAX-3MMsH&ccb=7-4&oh=0c8c8e63faa2f1240e9696bec91f6ac8&oe=608C2DF3&_nc_sid=30a2ef&ig_cache_key=MTkyMjgyNjMxOTI4MTIxMzM4MQ%3D%3D.2-ccb7-4,0.0,Water, Ice hotel, Blue,29588.0,46.613434399999996,8.396326799999999,Rhône Glacier,Switzerland,@vhils
635,"@rustamqbic wall in Acapulco, Mexico 🇲🇽(2018)
•
#rustamqbic #urbanart #streetart #painting #streetartofficial #contemporaryart #acapulco #mexico",16.0,2912.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45372339_266283377420716_3517376051313377280_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=RZgQoVBokUcAX9GQJNC&ccb=7-4&oh=dfbc0dd479881392c8b2629e32cc2f0a&oe=608C481C&_nc_sid=30a2ef&ig_cache_key=MTkyMjcyNDM3OTgwOTQ2Mzk0MA%3D%3D.2-ccb7-4,4.0,Plant, Leaf, Textile,46592.0,16.853108600000002,-99.82365329999999,Acapulco,Mexico,@satone_satone_satone
636,"@saype_artiste wall in Huila, Colombia 🇨🇴(2018)
•
#saypeartist #urbanart #streetart #painting #streetartofficial #contemporaryart #huila #colombia",25.0,2509.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45341460_260360468169236_2618938587424489472_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=8bB_ducsfnEAX8-p5md&ccb=7-4&oh=bc617923b2cc24401d42b41e20013793&oe=608A7829&_nc_sid=30a2ef&ig_cache_key=MTkyMjQ1NzE0MDQ3NjY4MDk1OA%3D%3D.2-ccb7-4,2.0,Plant community, Plant, Natural environment,62725.0,2.5359349,-75.52766989999998,Huila,Colombia,@nevercrew
637,"@faith47 wall in New York City, New York, USA 🇺🇸(2018)
•
#faith47 #urbanart #streetart #painting #streetartofficial #contemporaryart #newyork #nyc",9.0,2750.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45754615_910211505836985_6376630789232132096_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=UsqL-3FLZFcAX-kFad9&ccb=7-4&oh=3291c74e3736f0e8b928c9ed2dcf56af&oe=608A93F5&_nc_sid=30a2ef&ig_cache_key=MTkyMjAzNzA3NTE3NjQxMDgwNQ%3D%3D.2-ccb7-4,3.0,Land vehicle, Photograph, Car,24750.0,40.70715053267956,-74.01300244760095,New York,United States,@seth_globepainter
638,"@shok_1 wall in Los Angeles, California, USA 🇺🇸(2018)
•
#shok1 #urbanart #streetart #painting #streetartofficial #contemporaryart #losangeles #california",18.0,2818.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44711436_2219658618096129_7662718600960016384_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=nBhPycMKGkIAX-bSTqX&ccb=7-4&oh=e6913e992ff47c5232dcff9b8785fc19&oe=608BEBAA&_nc_sid=30a2ef&ig_cache_key=MTkyMTg0OTc0ODkyNzg2MzE4Mw%3D%3D.2-ccb7-4,2.0,Automotive lighting, Lighting, Organism,50724.0,34.047018762096485,-118.24755891412212,Los Angeles,United States,@nychos
639,"@ellapitr wall in Yverdon-les-Bains, Switzerland 🇨🇭(2018)
•
#ellapitr #urbanart #streetart #painting #streetartofficial #contemporaryart #yverdonlesbains #switzerland",19.0,2546.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44651386_2201833316809674_5192647308046499840_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=aCV4xL0xcCwAX88oZ8k&ccb=7-4&oh=f224b988af540a63c1915ebf244eb7f4&oe=60889BE0&_nc_sid=30a2ef&ig_cache_key=MTkyMTI1MDczODU2MzMzNzY4Ng%3D%3D.2-ccb7-4,1.0,Plant, Building, World,48374.0,46.778473600000005,6.641183,Yverdon-les-Bains,Switzerland,@the_hula
640,"@bikismo wall in Gainesville, Florida, USA 🇺🇸(2018)
•
#bikismo #urbanart #streetart #painting #streetartofficial #contemporaryart #gainesville #florida",12.0,2219.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46243996_303316010164117_4165855850323247104_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GGUVzhb04W0AX9V0K3u&ccb=7-4&oh=196c4af05da9140d4b51fd3f0a1fc31f&oe=608C6D4A&_nc_sid=30a2ef&ig_cache_key=MTkyMDk4Mzc0NzQ5OTkwOTE5Ng%3D%3D.2-ccb7-4,1.0,Sky, Crocodile, Tree,26628.0,29.6465429,-82.3722502,Wall,United States,@rustamqbic
641,"@tristaneaton wall in Las Vegas, Nevada, USA 🇺🇸(2018)
•
#tristaneaton #urbanart #streetart #painting #streetartofficial #contemporaryart #lasvegas #nevada",13.0,1781.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44559283_363516600887747_1226701264566353920_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=xUUf0A5VEJEAX8UJLtw&ccb=7-4&oh=d27609bad83f1183f339b6d0dfd36136&oe=608AF78F&_nc_sid=30a2ef&ig_cache_key=MTkyMDU2NzY2NDA4NzE4Mjk5OA%3D%3D.2-ccb7-4,1.0,Font, Art, Poster,23153.0,36.177467915186604,-115.13597099724585,Las Vegas,United States,@saype_artiste
642,"@_millo_ wall in Genk, Belgium 🇧🇪 (2018)
•
#millo #urbanart #streetart #painting #streetartofficial #contemporaryart #heempark #belgium",10.0,2728.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45946156_334597960669440_6674444397062389760_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=mHkTlsbXxacAX-xjUXh&ccb=7-4&oh=b683268f37c7b43677330b86c2bf67a2&oe=608BEB88&_nc_sid=30a2ef&ig_cache_key=MTkyMDM4NjUxNjg3OTA2OTQyNQ%3D%3D.2-ccb7-4,1.0,Plant, Daytime, Property,27280.0,50.96613,5.5021,Genk,Belgium,@faith47
643,"@a_r_d_i_f wall in Paris, France 🇫🇷(2018)
•
#ardif #urbanart #streetart #painting #streetartofficial #contemporaryart #paris #france",36.0,6325.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45650024_349221352321853_8838914503279116288_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=a3kPOgQSrAgAX-gTgb7&ccb=7-4&oh=361cc12d5853afefe8d6de84f266114e&oe=60899201&_nc_sid=30a2ef&ig_cache_key=MTkyMDI5NDQ4NjIyMzg4ODg0OQ%3D%3D.2-ccb7-4,2.0,Bird, Paint, Parrot,227700.0,48.893608946878864,2.3369073932664257,Place des Abbesses,France,@shok_1
644,"@pichiavo wall in Montecosaro, Italy 🇮🇹(2018)
•
#pichiavo #urbanart #streetart #painting #streetartofficial #contemporaryart #montecosaro #italy",41.0,5316.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/46182550_539770836496217_7653679073486438400_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=8Ir8W4LErAUAX-ewLcV&ccb=7-4&oh=f8f73bc07099dca034a53bc609000128&oe=608AACF0&_nc_sid=30a2ef&ig_cache_key=MTkxOTU2OTQ3ODg4MzI0OTMxMw%3D%3D.2-ccb7-4,2.0,Plant, Cloud, Sky,217956.0,37.7818222,-122.4100278,510,United States,@ellapitr
645,"@james_bullough wall in Napier, New Zealand 🇳🇿(2018)
•
#jamesbullough #urbanart #streetart #painting #streetartofficial #contemporaryart #napier #newzealand",12.0,2136.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45672804_357612238130865_7102845085368188928_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=yhR-eZC1thQAX9eLDE1&ccb=7-4&oh=28d198a7b691db69d72bf98a43ff7d50&oe=60890C0A&_nc_sid=30a2ef&ig_cache_key=MTkxODgwNDQ1MzI2MDM4NDEyNw%3D%3D.2-ccb7-4,1.0,Sky, Cloud, World,25632.0,-39.5108848,176.8764428,Napier,New Zealand,@bikismo
646,"@b0rdalo_ii wall in San Nicolas, Aruba 🇦🇼(2018)
•
#bordaloii #urbanart #streetart #painting #streetartofficial #contemporaryart #sannicolas #aruba",17.0,3243.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45815632_389099068297552_3151289694885511168_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=KjbnvV5QDekAX92zGS0&ccb=7-4&oh=121c34b365dec3195b211046308783d2&oe=6088EB17&_nc_sid=30a2ef&ig_cache_key=MTkxODQxNDk5ODQxMDE1NjAwNw%3D%3D.2-ccb7-4,0.0,Daytime, Building, Paint,55131.0,12.4227616,-69.87760909999999,San Nicolas,Aruba,@tristaneaton
647,"@kobrastreetart wall in New York City, New York, USA 🇺🇸(2018)
•
#kobrastreetart #urbanart #streetart #painting #streetartofficial #contemporaryart #nyc #newyork",26.0,3953.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/43912915_532434030558869_98017196713705472_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=SDeL8Wnv3B0AX9jRqRY&ccb=7-4&oh=e56e4e266e9505c6871d2f7500d7ca49&oe=608C2540&_nc_sid=30a2ef&ig_cache_key=MTkxODIwOTAyNTE1ODY3NTgwOA%3D%3D.2-ccb7-4,3.0,Window, Building, Gesture,102778.0,40.714994592542965,-74.01173147047089,New York,United States,@_millo_
648,"@fanakapan wall in London, United Kingdom 🇬🇧(2018)
•
#fanakapan #urbanart #streetart #painting #streetartofficial #contemporaryart #london #uk",49.0,6540.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44924903_2104784489813343_3188659573967814656_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=lPU1qmTG1zAAX8Ftayo&ccb=7-4&oh=49d459b2eee50d2454267cb44e3493ed&oe=608B67F1&_nc_sid=30a2ef&ig_cache_key=MTkxNzM3NDkzMzQ2NjczOTA3NQ%3D%3D.2-ccb7-4,2.0,Blue, Azure, Motor vehicle,320460.0,51.50451912700815,-0.133013580719264,London,United Kingdom,@a_r_d_i_f
649,"@davidfloresart wall in Wilmington, California, USA 🇺🇸(2018)
•
#davidflores #urbanart #streetart #painting #streetartofficial #contemporaryart #wilmington  #california",7.0,2458.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44856260_301133373855514_6522717401656590336_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=vjOqaCLvfUAAX-XqO-h&ccb=7-4&oh=30545ce46d62019420a5e0cd38b62503&oe=608A677B&_nc_sid=30a2ef&ig_cache_key=MTkxNjY2NTU2NDg1NzA1NzE5OQ%3D%3D.2-ccb7-4,0.0,Cloud, Sky, Vehicle,17206.0,33.7857948,-118.26435670000001,Wilmington,United States,@pichiavo
650,"@guidovanhelten wall in Ragusa, Italy 🇮🇹(2018)
•
#guidovanhelten #urbanart #streetart #painting #streetartofficial #contemporaryart #ragusa #italy",16.0,2747.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44793068_357456061690484_8608501456447733760_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=D16h6dpBNLUAX9rsqbb&ccb=7-4&oh=99e8ab7cdcc223774d04b5be50502609&oe=60894817&_nc_sid=30a2ef&ig_cache_key=MTkxNjI2MjgyNzU3NzA1NDk1NQ%3D%3D.2-ccb7-4,2.0,Sky, Building, Wood,43952.0,36.920652642888825,14.719165844292238,Ragusa,Italy,@james_bullough
651,"#roa wall in Humacao, Puerto Rico 🇵🇷 (2018)
•
#roa #urbanart #streetart #painting #streetartofficial #contemporaryart #humacao #puertorico",16.0,3676.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44852080_256350281706862_3395075732278345728_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=pYLIxN3QhMUAX9AIMBX&ccb=7-4&oh=9a9fdc0820136ab55bbdb31109c75fa0&oe=608A1AFA&_nc_sid=30a2ef&ig_cache_key=MTkxNTk5MDgwNzg0NTExNjM0Ng%3D%3D.2-ccb7-4,2.0,Sky, Bird, Building,58816.0,18.1551337,-65.8203943,Humacao,Puerto Rico,@b0rdalo_ii
652,"@_millo_ wall in Pescara, Italy 🇮🇹(2018)
•
#millo #urbanart #streetart #painting #streetartofficial #contemporaryart #pescara #italy",8.0,3105.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/42406953_491349328039947_5412030341990842368_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Rd9yxr0z7o8AX8u2DUa&ccb=7-4&oh=50e1cc083ca28681e48861817a09331f&oe=608B7A7D&_nc_sid=30a2ef&ig_cache_key=MTkxNTI0MjMyMjg5NjMzMzMzMw%3D%3D.2-ccb7-4,0.0,Plant, Sky, Urban design,24840.0,42.4617902,14.216089800000002,Pescara,Italy,@kobrastreetart
653,"@astro_odv_cbs wall in Washington, USA 🇺🇸(2018)
•
#astroodv #urbanart #streetart #painting #streetartofficial #contemporaryart #manchester #unitedstates",28.0,4091.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/45856242_2251185871805324_5423814654214275072_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=-Dmgsai6g9IAX9kd8Ly&ccb=7-4&oh=883e350cac5d7efe1511c35f9825bcf4&oe=608AEEA5&_nc_sid=30a2ef&ig_cache_key=MTkxNDc0OTM3MTc5OTczNDA3Ng%3D%3D.2-ccb7-4,2.0,Sky, Building, Purple,114548.0,47.74433188414147,-120.73120126056068,WA,United States,@fanakapan
654,"@insane51 wall in Worcester, Massachussetts, USA 🇺🇸(2018)
•
#insane51 #urbanart #streetart #painting #streetartofficial #contemporaryart #worcester #massachusetts",82.0,10403.0,https://scontent-bos3-1.cdninstagram.com/v/t51.2885-15/e35/44409669_584276502030203_8816764777113059328_n.jpg?tp=1&_nc_ht=scontent-bos3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=MW6w6SlklicAX9cMZXt&ccb=7-4&oh=774b19a5d1c690fe7b45a8dd6e2b1706&oe=608A142A&_nc_sid=30a2ef&ig_cache_key=MTkxNDUyMjM4MzQ5MTI0MDE1NQ%3D%3D.2-ccb7-4,2.0,Blue, Paint, Graffiti,853046.0,42.25316272517298,-71.80696016488115,Worcester,United States,@obeygiant
